report_month,company,county,region,industry,jobs_created,payroll,jobs_retained,investment,source_file,page,program,program_value
2024-Jan,Londell Smith & Associates LLC,Allen,Northwest,Other,2,"$83,200",2,"$16,092",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$25,000"
2024-Jan,Materion Corporation,Cuyahoga,Northeast,Advanced Manufacturing,0,$0,204,"$3,000,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Economic Development Grant,"$750,000"
2024-Jan,"MC Coating, Inc.",Montgomery,Western,Advanced Manufacturing,30,"$1,600,000",10,"$4,150,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Economic Development Grant,"$150,000"
2024-Jan,"New Horizons Baking Company, LLC",Franklin,Central,Food and Agribusiness,40,"$1,882,075",0,"$25,000,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Economic Development Grant,"$100,000"
2024-Jan,"NorthPoint Holdings, LLC",Lucas,Northwest,TBD,TBD,TBD,TBD,"$55,871,559",2024_annual_monthly_metrics.pdf,1,JobsOhio Spec Development Grant - OSIP*,"$1,500,000"
2024-Jan,"Owens Corning Science And Technology, LLC",Licking,Central,Advanced Manufacturing,8,"$599,200",412,"$18,100,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Research & Development Grant,"$1,000,000"
2024-Jan,Pap's Hilltop Distillery LLC,Ross,Southeast,Advanced Manufacturing,3,"$106,080",0,"$494,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$50,000"
2024-Jan,ProVia Payroll LLC,Tuscarawas,Northeast,Advanced Manufacturing,17,"$1,050,000",19,"$1,060,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Revitalization Grant,"$100,000"
2024-Jan,Pure Beauty & Extension Bar LLC,Hamilton,Southwest,Logistics and Distribution,2,"$83,200",2,"$60,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$35,000"
2024-Jan,Red Wolf Engineering Solutions LLC,Wood,Northwest,Other,1,"$41,600",1,"$10,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$25,000"
2024-Jan,Rise Doughjo LLC,Miami,Western,Food and Agribusiness,9,"$398,100",2,"$292,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$50,000"
2024-Jan,"Salem Welding & Supply Co., Inc.",Columbiana,Northeast,Advanced Manufacturing,5,"$312,000",21,"$2,950,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$50,000"
2024-Jan,"Seventeen Services, LLC",Muskingum,Southeast,Advanced Manufacturing,2,"$72,800",7,"$942,455",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$25,000"
2024-Jan,Spartech LLC,Paulding,Northwest,Advanced Manufacturing,20,"$920,000",100,"$1,600,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Economic Development Grant,"$100,000"
2024-Jan,"TCC Delaware II, LLC",Delaware,Central,TBD,TBD,TBD,TBD,"$19,447,500",2024_annual_monthly_metrics.pdf,1,JobsOhio Spec Development Grant - OSIP*,"$750,000"
2024-Jan,"TER-WAL TOOL & MFG., INC.",Cuyahoga,Northeast,Advanced Manufacturing,1,"$50,000",8,"$75,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$25,000"
2024-Jan,"The Beemer Machine Company, Inc.",Portage,Northeast,Advanced Manufacturing,1,"$70,000",4,"$65,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Inclusion Grant,"$25,000"
2024-Jan,"Two Six Labs, LLC",Montgomery,Western,Technology,80,"$10,000,000",2,"$2,100,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Economic Development Grant,"$250,000"
2024-Jan,"VEGA Americas, Inc.",Warren,Southwest,Advanced Manufacturing,31,"$1,338,640",388,"$10,500,000",2024_annual_monthly_metrics.pdf,1,JobsOhio Economic Development Grant,"$75,000"
2024-Jan,"Wells Fargo Bank, National Association",Franklin,Central,Financial Services,350,"$43,752,800",36,$0,2024_annual_monthly_metrics.pdf,1,JobsOhio Workforce Grant,"$1,000,000"
2024-Feb,"Advancing Eco Agriculture, Inc.",Geauga,Northeast,Food and Agribusiness,20,"$900,000",16,"$550,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Economic Development Grant,"$100,000"
2024-Feb,Black Diamond Development LLC,Perry,Southeast,TBD,TBD,TBD,TBD,"$1,361,900",2024_annual_monthly_metrics.pdf,2,JobsOhio Vibrant Community Grant,"$400,000"
2024-Feb,C.I.X. Direct LLC,Wayne,Northeast,Advanced Manufacturing,3,"$150,000",5,"$260,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Inclusion Grant,"$25,000"
2024-Feb,Celina Aluminum Precision Technology Inc.,Mercer,Western,Automotive,0,$0,400,"$59,100,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Workforce Grant,"$400,000"
2024-Feb,"DPC Fabrication, LLC",Meigs,Southeast,Advanced Manufacturing,45,"$3,744,000",10,"$1,935,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Economic Development Grant,"$100,000"
2024-Feb,Dynamp LLC,Franklin,Central,Advanced Manufacturing,22,"$1,100,000",13,"$350,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Economic Development Grant,"$100,000"
2024-Feb,"First Solar, Inc.",Wood,Northwest,Advanced Manufacturing,180,"$16,050,000",2250,"$488,500,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Research & Development Grant,"$4,000,000"
2024-Feb,"GFFC Holdings, LLC.",Fulton,Northwest,Advanced Manufacturing,22,"$1,200,000",0,"$285,500",2024_annual_monthly_metrics.pdf,2,JobsOhio Economic Development Grant,"$75,000"
2024-Feb,GXO Logistics Supply Chain Inc.,Madison,Central,Logistics and Distribution,200,"$8,730,000",0,"$35,600,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Economic Development Grant,"$500,000"
2024-Feb,Lagersmith LLC,Sandusky,Northwest,Advanced Manufacturing,20,"$1,200,000",0,"$6,370,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Growth Fund Loan,"$2,000,000"
2024-Feb,"Lake Shore Cryotronics, Inc.",Delaware,Central,Advanced Manufacturing,36,"$2,863,000",168,"$9,000,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Economic Development Grant,"$600,000"
2024-Feb,Park Avenue Muffin Inc.,Cuyahoga,Northeast,Food and Agribusiness,8,"$332,800",3,"$114,535",2024_annual_monthly_metrics.pdf,2,JobsOhio Inclusion Grant,"$50,000"
2024-Feb,Pantomath Inc.,Hamilton,Southwest,Technology,22,"$3,520,000",10,$0,2024_annual_monthly_metrics.pdf,2,JobsOhio Inclusion Grant,"$50,000"
2024-Feb,"Schmelzer Industries, Inc.",Perry,Southeast,Advanced Manufacturing,4,"$187,000",22,"$776,300",2024_annual_monthly_metrics.pdf,2,JobsOhio Inclusion Grant,"$50,000"
2024-Feb,SKULD LLC,Miami,Western,Advanced Manufacturing,50,"$3,254,000",4,"$727,940",2024_annual_monthly_metrics.pdf,2,JobsOhio Revitalization Grant,"$200,000"
2024-Feb,"United Protective Technologies, LLC",Trumbull,Northeast,Advanced Manufacturing,21,"$1,123,200",0,"$2,736,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Revitalization Grant,"$150,000"
2024-Feb,Western Reserve Port Authority,Trumbull,Northeast,TBD,TBD,TBD,TBD,"$1,900,000",2024_annual_monthly_metrics.pdf,2,JobsOhio Spec Development Grant -OSIP,"$1,900,000"
2024-Mar,"ACE Products & Consulting, LLC",Portage,Northeast,Advanced Manufacturing,5,"$325,000",19,"$200,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,"Agracel, Inc.",Mercer,Western,TBD,TBD,TBD,TBD,"$5,060,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Spec Development Grant - OSIP*,"$450,000"
2024-Mar,"Akron Plating Company, LLC",Summit,Northeast,Advanced Manufacturing,2,"$80,000",9,"$200,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,"Allergy Unlimited, LLC",Hancock,Northwest,Healthcare,1,"$40,000",1,"$20,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,"AndHealth, LLC",Franklin,Central,Healthcare,65,"$6,100,000",24,"$330,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Workforce Grant,"$450,000"
2024-Mar,"Ark Transportation, Ltd.",Cuyahoga,Northeast,Logistics and Distribution,103,"$8,800,000",36,"$1,149,960",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$400,000"
2024-Mar,"CentraComm Communications, Ltd.",Hancock & Seneca,Northwest,Technology,10,"$675,000",31,"$4,300",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,"Clapp & Haney Brazed Tool Company, Inc.",Tuscarawas,Northeast,Advanced Manufacturing,4,"$170,000",10,"$366,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$50,000"
2024-Mar,COFFEE REAL ESTATE LLC,Columbiana,Northeast,TBD,TBD,TBD,TBD,"$2,750,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Vibrant Community Grant,"$500,000"
2024-Mar,"Criterion Tool & Die, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,3,"$197,760",27,"$143,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$50,000"
2024-Mar,Delano Industrial LLC,Ross,Southeast,TBD,TBD,TBD,TBD,"$4,445,400",2024_annual_monthly_metrics.pdf,3,JobsOhio Spec Development Grant -OSIP*,"$910,000"
2024-Mar,"Geiger Brothers, Inc.",Jackson,Southeast,Advanced Manufacturing,20,"$1,600,000",260,"$517,660",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$80,000"
2024-Mar,Global Body & Equipment Co.,Wayne,Northeast,Advanced Manufacturing,15,"$675,000",33,"$580,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$50,000"
2024-Mar,"Holmes Siding Contractors, LTD.",Holmes & Licking,Southeast,Advanced Manufacturing,60,"$5,900,000",154,"$10,834,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$100,000"
2024-Mar,"J.E. Grote Company, Inc.",Franklin,Central,Food and Agribusiness,12,"$972,880",107,"$6,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$75,000"
2024-Mar,"Kalmbach Feeds, Inc.",Wyandot,Northwest,Food and Agribusiness,40,"$2,697,500",482,"$12,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$125,000"
2024-Mar,"KB Machine Tool Fab, LLC",Crawford,Northwest,Advanced Manufacturing,2,"$84,240",18,"$181,500",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$50,000"
2024-Mar,"Luvata Ohio, Inc.",Delaware,Central,Advanced Manufacturing,40,"$2,969,653",111,"$12,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$300,000"
2024-Mar,"MasterBrand, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,2,"$750,000",9,"$2,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$50,000"
2024-Mar,"McDonald Brothers Food Service, LLC",Stark,Northeast,Food and Agribusiness,2,"$100,000",2,"$150,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$50,000"
2024-Mar,"Myers Tin Shop & Fabrication, LLC",Carroll,Southeast,Advanced Manufacturing,2,"$100,000",2,"$100,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,"National Spinning Co., Inc.",Seneca,Northwest,Advanced Manufacturing,28,"$1,200,000",0,"$3,500,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$100,000"
2024-Mar,"NEF, LTD",Fulton,Northwest,Advanced Manufacturing,1,"$42,500",7,"$190,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,"OnQ Solutions, Inc.",Summit,Northeast,Other,27,"$1,665,000",40,"$2,239,163",2024_annual_monthly_metrics.pdf,3,JobsOhio Revitalization Grant,"$100,000"
2024-Mar,"PCS Nitrogen Ohio, L.P.",Allen,Northwest,Energy and Chemicals,20,"$2,000,000",177,"$969,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$1,200,000"
2024-Mar,"Philomena Bakery, LLC",Cuyahoga,Northeast,Food and Agribusiness,3,"$124,800",2,"$85,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$50,000"
2024-Mar,"Polymerics, Inc.",Summit,Northeast,Energy and Chemicals,30,"$1,235,520",49,"$1,385,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Workforce Grant,"$75,000"
2024-Mar,"Streetpops, Inc.",Hamilton,Southwest,Food and Agribusiness,1,"$42,000",1,"$48,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$25,000"
2024-Mar,The James B Oswald Company,Cuyahoga,Northeast,Financial Services,88,"$10,918,233",320,"$6,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Revitalization Grant,"$500,000"
2024-Mar,"W.W. Cross Industries, Inc",Stark,Northeast,Advanced Manufacturing,2,"$79,040",17,"$112,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Inclusion Grant,"$50,000"
2024-Mar,"Warabeya North America, Inc.",Franklin,Central,Food and Agribusiness,60,"$3,600,000",0,"$60,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$200,000"
2024-Mar,Welch Packaging Group,Wayne,Northeast,Advanced Manufacturing,50,"$3,208,394",0,"$18,000,000",2024_annual_monthly_metrics.pdf,3,JobsOhio Economic Development Grant,"$150,000"
2024-Apr,"American Heavy Plate Solutions, LLC",Monroe,Southeast,Advanced Manufacturing,15,"$795,603",153,"$10,904,089",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$75,000"
2024-Apr,"Charter Manufacturing Company, Inc.",Wood,Northwest,Advanced Manufacturing,15,"$874,848",134,"$18,600,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$120,000"
2024-Apr,"CMC STEEL US, LLC",Summit,Northeast,Advanced Manufacturing,52,"$2,362,000",0,"$1,737,283",2024_annual_monthly_metrics.pdf,4,JobsOhio Revitalization Grant,"$175,000"
2024-Apr,"Dominion Liquid Technologies, LLC",Hamilton,Southwest,Food and Agribusiness,25,"$1,187,000",47,"$2,188,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$50,000"
2024-Apr,"Driven Excavating, LLC",Crawford,Northwest,Other,2,"$90,000",20,"$120,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,"Elliott Machine Works, Inc.",Crawford,Northwest,Advanced Manufacturing,15,"$624,000",66,"$3,163,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$50,000"
2024-Apr,"Flohr Machine Company, Incorporated.",Summit,Northeast,Advanced Manufacturing,8,"$474,503",15,"$602,439",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,ForeverLawn Inc.,Stark,Northeast,Other,15,"$900,000",73,"$750,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$50,000"
2024-Apr,"Gyalog Aluminum Foundry, LLC",Stark,Northeast,Advanced Manufacturing,4,"$149,760",2,"$67,389",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,"Infoverity U.S., Inc.",Franklin,Central,Technology,65,"$7,000,000",132,$0,2024_annual_monthly_metrics.pdf,4,JobsOhio Workforce Grant,"$200,000"
2024-Apr,"KD Healthcare Solutions, LLC",Montgomery,Western,Logistics and Distribution,1,"$41,600",1,$0,2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,Liberty Development Company,Lorain,Northeast,TBD,TBD,TBD,TBD,"$270,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Spec Development Grant - OSIP*,"$270,000"
2024-Apr,Maggies Farm and Aromatics LLC,Ross,Southeast,Advanced Manufacturing,2,"$66,976",2,"$150,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$50,000"
2024-Apr,"Milton Industries, Inc.",Montgomery,Western,Advanced Manufacturing,28,"$1,223,040",11,"$800,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$65,000"
2024-Apr,"MMI Textiles, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,4,"$370,000",25,"$34,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$50,000"
2024-Apr,"Mytee, Inc.",Cuyahoga,Northeast,Logistics and Distribution,35,"$1,750,000",53,"$13,271,772",2024_annual_monthly_metrics.pdf,4,JobsOhio Revitalization Grant,"$150,000"
2024-Apr,"Nuvo Packaging, LLC",Franklin,Central,Advanced Manufacturing,100,"$5,000,000",0,"$10,000,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$200,000"
2024-Apr,"Port Clinton Manufacturing, LLC",Ottawa,Northwest,Advanced Manufacturing,2,"$100,000",19,"$120,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,"Premier Global Transportation, LLC",Clermont,Southwest,Logistics and Distribution,42,"$3,931,200",25,"$125,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Workforce Grant,"$150,000"
2024-Apr,Quality Logistics LLC,Franklin,Central,Logistics and Distribution,50,"$3,570,000",0,"$200,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Workforce Grant,"$100,000"
2024-Apr,"Queen City Pallets, Inc.",Hamilton,Southwest,Advanced Manufacturing,14,"$1,000,000",32,"$200,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,"Resilience US, Inc.",Butler,Southwest,Healthcare,440,"$28,976,340",476,"$228,945,335",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$5,000,000"
2024-Apr,"Stephanie's Spices, LLC",Cuyahoga,Northeast,Food and Agribusiness,2,"$83,200",0,"$52,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$25,000"
2024-Apr,"Sweet Mae's Cookie Co., LLC",Hamilton,Southwest,Food and Agribusiness,2,"$83,200",0,"$100,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$50,000"
2024-Apr,The Wise Edge LLC,Summit,Northeast,Advanced Manufacturing,3,"$123,000",4,"$54,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Small Business Grant,"$50,000"
2024-Apr,"Top Property Holdings, LLC",Mahoning,Northeast,TBD,TBD,TBD,TBD,"$7,476,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Spec Development Grant - OSIP*,"$740,000"
2024-Apr,"Vendors Exchange International, LLC",Cuyahoga,Northeast,Advanced Manufacturing,26,"$1,516,403",179,"$500,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Revitalization Grant,"$100,000"
2024-Apr,Viega LLC,Portage,Northeast,Advanced Manufacturing,68,"$3,684,376",0,"$178,000,000",2024_annual_monthly_metrics.pdf,4,JobsOhio Economic Development Grant,"$150,000"
2024-May,740 Storage & Container Rental LLC,Muskingum,Southeast,Advanced Manufacturing,4,"$150,000",0,"$902,200",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,"AGarvey, LLC",Greene,Western,Advanced Manufacturing,2,"$200,000",0,"$106,650",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$50,000"
2024-May,"Airborne Outfitters, LLC",Hancock,Northwest,Other,2,"$150,000",2,$0,2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,"Darana Hybrid, Inc.",Butler,Southwest,Advanced Manufacturing,55,"$2,750,000",61,"$31,000,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Revitalization Grant,"$250,000"
2024-May,Diamond America Corporation,Portage,Northeast,Advanced Manufacturing,0,$0,0,$0,2024_annual_monthly_metrics.pdf,5,JobsOhio Revitalization Phase II Grant,"$11,916"
2024-May,"First Solar, Inc.",Wood,Northwest,Advanced Manufacturing,80,"$3,827,200",2430,"$70,000,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$350,000"
2024-May,"HLU Consultants, Inc.",Hamilton,Southwest,Financial Services,1,"$45,000",3,"$25,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,M&D Machine LLC,Lucas,Northwest,Advanced Manufacturing,1,"$41,600",7,"$97,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,Mechanical Finishers Inc LLC,Hamilton,Southwest,Advanced Manufacturing,5,"$202,800",24,"$90,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,Mobis US Electrified Powertrain LLC,Lucas,Northwest,Automotive,185,"$9,523,800",0,"$13,800,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$700,000"
2024-May,"Modern Avionics & Maintenance, Inc",Richland,Northeast,Aerospace and Aviation,6,"$225,264",3,"$8,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,"Pallet Distributors, Inc.",Guernsey,Southeast,Advanced Manufacturing,18,"$771,429",17,"$5,950,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$50,000"
2024-May,"Premier Aerospace Group, LLC",Montgomery,Western,Advanced Manufacturing,15,"$1,055,000",32,"$241,744",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$75,000"
2024-May,Quality Tool Company,Lucas,Northwest,Advanced Manufacturing,3,"$131,040",23,"$150,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,Swift Manufacturing Co Inc,Lawrence,Southeast,Advanced Manufacturing,2,"$74,880",11,"$425,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,Toagosei America Inc.,Madison,Central,Energy and Chemicals,50,"$3,000,000",47,"$105,000,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$600,000"
2024-May,"Trew, LLC",Butler,Southwest,Advanced Manufacturing,190,"$13,000,000",220,"$1,000,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$1,000,000"
2024-May,"Triad Governmental Systems, Inc.",Greene,Western,Technology,2,"$107,668",12,"$30,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,True North ELO LLC,Columbiana,Northeast,TBD,TBD,TBD,TBD,"$1,981,828",2024_annual_monthly_metrics.pdf,5,JobsOhio Vibrant Community Grant,"$700,000"
2024-May,"TTM Technologies North America, LLC",Mahoning,Northeast,Technology,50,"$2,296,268",200,"$4,960,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Workforce Grant,"$350,000"
2024-May,Vienna Beef Ltd.,Tuscarawas,Northeast,Food and Agribusiness,51,"$2,770,000",0,"$18,500,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Revitalization Grant,"$500,000"
2024-May,"Waygate Technologies USA, LP",Hamilton,Southwest,Advanced Manufacturing,12,"$1,140,000",18,"$5,550,000",2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$100,000"
2024-May,"Wohlwend Engineering Group, Ltd.",Portage,Northeast,Other,3,"$255,000",5,$0,2024_annual_monthly_metrics.pdf,5,JobsOhio Small Business Grant,"$25,000"
2024-May,"Worldpay, LLC",Hamilton,Southwest,Financial Services,529,"$56,285,200",971,$0,2024_annual_monthly_metrics.pdf,5,JobsOhio Economic Development Grant,"$10,000,000"
2024-Jun,"4Walls.com, Ltd.",Cuyahoga,Northeast,Advanced Manufacturing,4,"$155,000",36,"$106,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,A-roc Entertainment LTD.,Athens,Southeast,Other,1,"$42,000",1,"$18,663",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$15,000"
2024-Jun,"Beagle Hill Services, LLC",Muskingum,Southeast,Advanced Manufacturing,2,"$80,000",9,"$116,757",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,Budde Precision Machining Corp.,Montgomery,Western,Advanced Manufacturing,2,"$120,000",14,"$200,445",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$25,000"
2024-Jun,Cintas Corporation No. 2,Warren,Southwest,Other,125,"$12,500,000",1293,"$10,000,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$2,000,000"
2024-Jun,City of Middletown (Butler Technology and Career Development Schools),Butler,Southwest,TBD,TBD,TBD,TBD,"$10,500,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Spec Development Grant - OSIP*,"$1,000,000"
2024-Jun,"Combined Technologies Group, Inc.",Montgomery,Western,Advanced Manufacturing,4,"$300,000",23,"$121,335",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,Detroit Diesel Remanufacturing LLC,Guernsey,Southeast,Automotive,22,"$993,243",277,"$8,000,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$100,000"
2024-Jun,GE Precision Healthcare LLC,Hamilton & Portage & Cuyahoga,Southwest & Northeast,Healthcare,45,"$5,788,620",321,"$23,750,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Research and Development Grant,"$2,000,000"
2024-Jun,"Grieshaber Precision America, Inc.",Hamilton,Southwest,Advanced Manufacturing,17,"$1,210,000",0,"$6,280,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$100,000"
2024-Jun,"Lasting Legacy Memorials, LLC",Darke,Western,Advanced Manufacturing,1,"$41,600",2,"$220,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,Mansfield Welding Service LLC,Paulding,Northwest,Advanced Manufacturing,2,"$75,360",11,"$27,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$25,000"
2024-Jun,"MVA Diagnostics, Inc.",Stark,Northeast,Energy and Chemicals,25,"$1,900,000",18,"$2,650,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$100,000"
2024-Jun,New Signs Ohio LLC,Allen,Northwest,Advanced Manufacturing,1,"$47,160",10,"$26,400",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$25,000"
2024-Jun,"Ott Plumbing & Heating, LLC",Lucas,Northwest,Other,1,"$60,000",5,"$177,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,"P.J. Bush Associates, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,2,"$79,040",15,"$68,364",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,"Perrysburg Energy Solutions, LLC",Wood,Northwest,Energy and Chemicals,1,"$50,000",2,$0,2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$25,000"
2024-Jun,"Phillips Fuel & Oil, LLC",Putnam,Northwest,Logistics and Distribution,1,"$50,000",3,"$168,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$25,000"
